Gemeentenaam,distance,WeerStation
Maasgouw,183.5946373754244,HOOGEVEEN
Maasgouw,251.274454064902,HOORN (TERSCHELLING)
Maasgouw,114.96110787840963,HUPSEL
Maasgouw,230.11857859116554,LEEUWARDEN
Maasgouw,146.7861606780988,LELYSTAD
Maasgouw,29.077108336395867,MAASTRICHT
Maasgouw,171.98487465640085,MARKNESSE
Maasgouw,243.00386236532123,NIEUW BEERTA
Maasgouw,133.54315651473962,ROTTERDAM
Maasgouw,149.34215425943432,SCHIPHOL
Maasgouw,196.60215836855076,STAVOREN
Maasgouw,142.680643069339,TWENTHE
Maasgouw,147.97001757430235,VOORSCHOTEN
Maasgouw,162.12692267144507,VLISSINGEN
Maasgouw,57.039845020551056,VOLKEL
Maasgouw,141.06024399723535,WESTDORPE
Eemsmond,218.57334545641092,ARCEN
Eemsmond,142.10483598942693,BERKHOUT
Eemsmond,200.44784989543083,CABAUW
Eemsmond,162.7344639763374,DEELEN
Eemsmond,178.76146452415423,DE BILT
Eemsmond,136.3057279950052,DE KOOY
Eemsmond,35.669631787375984,EELDE
Eemsmond,237.6025878516238,EINDHOVEN
Eemsmond,238.5643755962272,GILZE-RIJEN
Eemsmond,202.994164787059,HERWIJNEN
Eemsmond,77.36591303178676,HOOGEVEEN
Eemsmond,85.57016836224359,HOORN (TERSCHELLING)
Eemsmond,153.06390653834046,HUPSEL
Eemsmond,63.426823557256455,LEEUWARDEN
Eemsmond,132.72050896156622,LELYSTAD
Eemsmond,288.6146901706093,MAASTRICHT
Eemsmond,96.33464750222913,MARKNESSE
Eemsmond,44.32344866568849,NIEUW BEERTA
Eemsmond,221.31052111902721,ROTTERDAM
Eemsmond,176.2182692173843,SCHIPHOL
Eemsmond,103.14964349411845,STAVOREN
Eemsmond,131.42295014312663,TWENTHE
Eemsmond,207.1611863538734,VOORSCHOTEN
Eemsmond,303.60697019442784,VLISSINGEN
Eemsmond,208.29933066578442,VOLKEL
Eemsmond,310.6895843413324,WESTDORPE
Gemert-Bakel,32.480330196449984,ARCEN
Gemert-Bakel,133.43504300351526,BERKHOUT
Gemert-Bakel,73.58452024093577,CABAUW
Gemert-Bakel,58.37501296780584,DEELEN
Gemert-Bakel,73.211984558581,DE BILT
Gemert-Bakel,167.7462269258858,DE KOOY
Gemert-Bakel,185.82665483484573,EELDE
Gemert-Bakel,26.610294431371386,EINDHOVEN
Gemert-Bakel,55.40634345702491,GILZE-RIJEN
Gemert-Bakel,54.054274802688056,HERWIJNEN
Gemert-Bakel,146.5631161981824,HOOGEVEEN
Gemert-Bakel,207.92344653648007,HOORN (TERSCHELLING)
Gemert-Bakel,86.83649887628799,HUPSEL
Gemert-Bakel,187.55600110338256,LEEUWARDEN
Gemert-Bakel,103.35510355819525,LELYSTAD
Gemert-Bakel,70.39665701358925,MAASTRICHT
Gemert-Bakel,130.00280848136094,MARKNESSE
Gemert-Bakel,208.13516260341987,NIEUW BEERTA
Gemert-Bakel,100.5701344817803,ROTTERDAM
Gemert-Bakel,108.32704768121633,SCHIPHOL
Gemert-Bakel,153.14682912304005,STAVOREN
Gemert-Bakel,114.19715793236315,TWENTHE
Gemert-Bakel,111.7105198432094,VOORSCHOTEN
Gemert-Bakel,148.84990079788597,VLISSINGEN
Gemert-Bakel,13.531414274709983,VOLKEL
Gemert-Bakel,134.92127061425205,WESTDORPE
Halderberge,116.75537353349894,ARCEN
Halderberge,121.11997958809657,BERKHOUT
Halderberge,50.445884739762064,CABAUW
Halderberge,106.53314844453556,DEELEN
Halderberge,72.45889596054813,DE BILT
Halderberge,149.64570666774836,DE KOOY
Halderberge,221.00314255657477,EELDE
Halderberge,61.48173628430277,EINDHOVEN
Halderberge,28.935321405720458,GILZE-RIJEN
Halderberge,52.38785934177105,HERWIJNEN
Halderberge,190.55482482271452,HOOGEVEEN
Halderberge,207.91921141496215,HOORN (TERSCHELLING)
Halderberge,156.50371062305453,HUPSEL
Halderberge,199.92432458443454,LEEUWARDEN
Halderberge,118.21305616770512,LELYSTAD
Halderberge,115.52274800647,MAASTRICHT
Halderberge,154.98776094294502,MARKNESSE
Halderberge,252.68204260384772,NIEUW BEERTA
Halderberge,41.40934104965307,ROTTERDAM
Halderberge,82.80197006337532,SCHIPHOL
Halderberge,156.75633446687536,STAVOREN
Halderberge,179.77732815217388,TWENTHE
Halderberge,61.2843955947725,VOORSCHOTEN
Halderberge,66.34440682325344,VLISSINGEN
Halderberge,82.4748606265226,VOLKEL
Halderberge,61.41107755895206,WESTDORPE
Heeze-Leende,47.14801246712238,ARCEN
Heeze-Leende,148.92153665372265,BERKHOUT
Heeze-Leende,81.30897211719473,CABAUW
Heeze-Leende,81.02011543795284,DEELEN
Heeze-Leende,86.99840029522323,DE BILT
Heeze-Leende,183.01997423621194,DE KOOY
Heeze-Leende,209.1034634337428,EELDE
Heeze-Leende,16.62416153721703,EINDHOVEN
Heeze-Leende,49.30028441514983,GILZE-RIJEN
Heeze-Leende,63.02093997893125,HERWIJNEN
Heeze-Leende,170.17199440656333,HOOGEVEEN
Heeze-Leende,227.19884224903674,HOORN (TERSCHELLING)
Heeze-Leende,109.90149207714408,HUPSEL
Heeze-Leende,208.4526313830385,LEEUWARDEN
Heeze-Leende,122.82415700501717,LELYSTAD
Heeze-Leende,51.86303057454572,MAASTRICHT
Heeze-Leende,151.74425834165828,MARKNESSE
Heeze-Leende,231.89576428389972,NIEUW BEERTA
Heeze-Leende,102.43874018773542,ROTTERDAM
Heeze-Leende,119.60857171674044,SCHIPHOL
Heeze-Leende,172.17636315761334,STAVOREN
Heeze-Leende,137.4877552864545,TWENTHE
Heeze-Leende,116.90311428228391,VOORSCHOTEN
Heeze-Leende,136.97474342491947,VLISSINGEN
Heeze-Leende,35.40975886018197,VOLKEL
Heeze-Leende,119.32218594416649,WESTDORPE
Laarbeek,39.67001986147392,ARCEN
Laarbeek,131.9224421185831,BERKHOUT
Laarbeek,69.05732284426854,CABAUW
Laarbeek,61.169873769067614,DEELEN
Laarbeek,70.76011560121941,DE BILT
Laarbeek,166.1994005268556,DE KOOY
Laarbeek,189.33910019134206,EELDE
Laarbeek,19.382375015581463,EINDHOVEN
Laarbeek,48.160535445280274,GILZE-RIJEN
Laarbeek,49.67175872689477,HERWIJNEN
Laarbeek,150.64845802025988,HOOGEVEEN
Laarbeek,208.33071875532218,HOORN (TERSCHELLING)
Laarbeek,93.11482251548516,HUPSEL
Laarbeek,188.9434067725609,LEEUWARDEN
Laarbeek,103.77354147255727,LELYSTAD
Laarbeek,69.80223151212937,MAASTRICHT
Laarbeek,131.98471234707853,MARKNESSE
Laarbeek,212.63292924827238,NIEUW BEERTA
Laarbeek,94.77788088353059,ROTTERDAM
Laarbeek,105.1270592541173,SCHIPHOL
Laarbeek,153.3793758804594,STAVOREN
Laarbeek,120.23610600740008,TWENTHE
Laarbeek,106.72632071227092,VOORSCHOTEN
Laarbeek,141.43553234884072,VLISSINGEN
Laarbeek,15.610136267602503,VOLKEL
Laarbeek,127.4945418250206,WESTDORPE
De Marne,208.83723096131465,ARCEN
De Marne,121.80211459221427,BERKHOUT
De Marne,182.82295726162616,CABAUW
De Marne,149.80397955362818,DEELEN
De Marne,161.63441890219664,DE BILT
De Marne,115.01345892789463,DE KOOY
De Marne,32.326148511296694,EELDE
De Marne,223.5253248292927,EINDHOVEN
De Marne,222.33347838419522,GILZE-RIJEN
De Marne,186.65270584860968,HERWIJNEN
De Marne,71.18647127299951,HOOGEVEEN
De Marne,65.68970634901568,HOORN (TERSCHELLING)
De Marne,146.7471276797148,HUPSEL
De Marne,42.114054710606645,LEEUWARDEN
De Marne,115.56308053746626,LELYSTAD
De Marne,277.2588104919709,MAASTRICHT
De Marne,80.29909827647683,MARKNESSE
De Marne,57.95823931987303,NIEUW BEERTA
De Marne,202.28555516864992,ROTTERDAM
De Marne,156.78978522435224,SCHIPHOL
De Marne,82.61091325243068,STAVOREN
De Marne,127.95116234383313,TWENTHE
De Marne,187.5337518498649,VOORSCHOTEN
De Marne,284.30107726820074,VLISSINGEN
De Marne,195.39091861508956,VOLKEL
De Marne,292.3677008462169,WESTDORPE
Reusel-De Mierden,72.66876569726658,ARCEN
Reusel-De Mierden,141.48131839269857,BERKHOUT
Reusel-De Mierden,67.99925820872592,CABAUW
Reusel-De Mierden,89.74414092452298,DEELEN
Reusel-De Mierden,80.34390901470648,DE BILT
Reusel-De Mierden,174.51753926886624,DE KOOY
Reusel-De Mierden,217.0921742869846,EELDE
Reusel-De Mierden,16.554131547663093,EINDHOVEN
Reusel-De Mierden,26.488456023056873,GILZE-RIJEN
Reusel-De Mierden,53.55067470291269,HERWIJNEN
Reusel-De Mierden,180.49860256940133,HOOGEVEEN
Reusel-De Mierden,224.43735018144912,HOORN (TERSCHELLING)
Reusel-De Mierden,128.3471966994688,HUPSEL
Reusel-De Mierden,209.22232212426803,LEEUWARDEN
Reusel-De Mierden,122.56855511931248,LELYSTAD
Reusel-De Mierden,66.89023510166906,MAASTRICHT
Reusel-De Mierden,155.45656779800302,MARKNESSE
Reusel-De Mierden,243.26159320470563,NIEUW BEERTA
Reusel-De Mierden,81.99400574057371,ROTTERDAM
Reusel-De Mierden,107.821043945067,SCHIPHOL
Reusel-De Mierden,169.77445685964693,STAVOREN
Reusel-De Mierden,154.98695399621246,TWENTHE
Reusel-De Mierden,98.83214897904031,VOORSCHOTEN
Reusel-De Mierden,109.72580819060501,VLISSINGEN
Reusel-De Mierden,48.669694205951025,VOLKEL
Reusel-De Mierden,92.82275913310481,WESTDORPE
Roerdalen,40.86606910688692,ARCEN
Roerdalen,182.19173225070762,BERKHOUT
Roerdalen,120.08481590339738,CABAUW
Roerdalen,102.13147891477108,DEELEN
Roerdalen,121.92276346462619,DE BILT
Roerdalen,216.49654641178734,DE KOOY
Roerdalen,223.5540492379926,EELDE
Roerdalen,57.521472930305364,EINDHOVEN
Roerdalen,90.1373837374657,GILZE-RIJEN
Roerdalen,100.92835419007955,HERWIJNEN
Roerdalen,182.41790875427367,HOOGEVEEN
Roerdalen,254.59197674903535,HOORN (TERSCHELLING)
Roerdalen,111.42300779214762,HUPSEL
Roerdalen,232.28332380651818,LEEUWARDEN
Roerdalen,150.54544216284995,LELYSTAD
Roerdalen,32.90959887427517,MAASTRICHT
Roerdalen,173.78116595212342,MARKNESSE
Roerdalen,240.60557344140642,NIEUW BEERTA
Roerdalen,143.17215391798402,ROTTERDAM
Roerdalen,156.60685208109035,SCHIPHOL
Roerdalen,200.29858201036907,STAVOREN
Roerdalen,138.7869704305124,TWENTHE
Roerdalen,156.92327565292985,VOORSCHOTEN
Roerdalen,173.7054699293791,VLISSINGEN
Roerdalen,61.82114478597184,VOLKEL
Roerdalen,152.6597509744418,WESTDORPE
Maasdonk,57.20798576577647,ARCEN
Maasdonk,106.9681698276168,BERKHOUT
Maasdonk,45.48040283538454,CABAUW
Maasdonk,46.1999071231619,DEELEN
Maasdonk,45.52170861746278,DE BILT
Maasdonk,141.18986814673812,DE KOOY
Maasdonk,173.17556554775487,EELDE
Maasdonk,31.461128774700146,EINDHOVEN
Maasdonk,40.506660072931176,GILZE-RIJEN
Maasdonk,25.997572037304423,HERWIJNEN
Maasdonk,136.7572834950373,HOOGEVEEN
Maasdonk,185.2036575307901,HOORN (TERSCHELLING)
Maasdonk,90.70535377577359,HUPSEL
Maasdonk,167.53236802296743,LEEUWARDEN
Maasdonk,81.21137149053276,LELYSTAD
Maasdonk,93.97440526594697,MAASTRICHT
Maasdonk,112.25984800638984,MARKNESSE
Maasdonk,199.61433912031717,NIEUW BEERTA
Maasdonk,74.41299098782791,ROTTERDAM
Maasdonk,80.0229117675246,SCHIPHOL
Maasdonk,130.16882845645748,STAVOREN
Maasdonk,115.51538129714571,TWENTHE
Maasdonk,83.92311607980525,VOORSCHOTEN
Maasdonk,133.0277869177491,VLISSINGEN
Maasdonk,18.824731626379737,VOLKEL
Maasdonk,124.3418966143057,WESTDORPE
Rijnwoude,130.53761749925718,ARCEN
Rijnwoude,65.61448369380676,BERKHOUT
Rijnwoude,28.24849351872867,CABAUW
Rijnwoude,88.83780215114297,DEELEN
Rijnwoude,41.13568813156192,DE BILT
Rijnwoude,92.33674010139154,DE KOOY
Rijnwoude,176.82279308971056,EELDE
Rijnwoude,91.43305264870409,EINDHOVEN
Rijnwoude,65.04426443651734,GILZE-RIJEN
Rijnwoude,47.716993614294175,HERWIJNEN
Rijnwoude,153.3364915764359,HOOGEVEEN
Rijnwoude,152.03151402989434,HOORN (TERSCHELLING)
Rijnwoude,142.43900381825964,HUPSEL
Rijnwoude,147.40861205135275,LEEUWARDEN
Rijnwoude,75.0974025501461,LELYSTAD
Rijnwoude,156.8460255794078,MAASTRICHT
Rijnwoude,110.99395753163144,MARKNESSE
Rijnwoude,211.952870972721,NIEUW BEERTA
Rijnwoude,18.56153937771553,ROTTERDAM
Rijnwoude,27.494605586006767,SCHIPHOL
Rijnwoude,103.5523149787495,STAVOREN
Rijnwoude,159.13301883333355,TWENTHE
Rijnwoude,10.47042997458499,VOORSCHOTEN
Rijnwoude,100.45081850886348,VLISSINGEN
Rijnwoude,92.26413492974248,VOLKEL
Rijnwoude,109.94631391296791,WESTDORPE
Roosendaal,123.03572962894503,ARCEN
Roosendaal,130.18166728858805,BERKHOUT
Roosendaal,60.40745583933157,CABAUW
Roosendaal,116.06226891133261,DEELEN
Roosendaal,82.48835140871118,DE BILT
Roosendaal,158.0101360743658,DE KOOY
Roosendaal,231.03273694260622,EELDE
Roosendaal,66.61776441987459,EINDHOVEN
Roosendaal,35.72773817709603,GILZE-RIJEN
Roosendaal,62.1782393596712,HERWIJNEN
Roosendaal,200.55329590586027,HOOGEVEEN
Roosendaal,216.98527960830944,HOORN (TERSCHELLING)
Roosendaal,165.43352051828685,HUPSEL
Roosendaal,209.5433763181058,LEEUWARDEN
Roosendaal,128.19743687517493,LELYSTAD
Roosendaal,116.03370666629472,MAASTRICHT
Roosendaal,164.99535123306802,MARKNESSE
Roosendaal,262.71103505558654,NIEUW BEERTA
Roosendaal,48.6601904012914,ROTTERDAM
Roosendaal,91.74775191731675,SCHIPHOL
Roosendaal,166.24904659239488,STAVOREN
Roosendaal,189.07351901593813,TWENTHE
Roosendaal,68.55877410064583,VOORSCHOTEN
Roosendaal,58.33519876898505,VLISSINGEN
Roosendaal,90.07190384210939,VOLKEL
Roosendaal,51.468218617805135,WESTDORPE
Schouwen-Duiveland,157.23312738055517,ARCEN
Schouwen-Duiveland,127.40236708843916,BERKHOUT
Schouwen-Duiveland,74.20158725722726,CABAUW
Schouwen-Duiveland,138.61689166324965,DEELEN
Schouwen-Duiveland,96.23063684910855,DE BILT
Schouwen-Duiveland,148.97134384271843,DE KOOY
Schouwen-Duiveland,240.12299501619364,EELDE
Schouwen-Duiveland,102.51724469605021,EINDHOVEN
Schouwen-Duiveland,69.72536814134436,GILZE-RIJEN
Schouwen-Duiveland,84.72803059610206,HERWIJNEN
Schouwen-Duiveland,214.66664077377533,HOOGEVEEN
Schouwen-Duiveland,211.76547427617473,HOORN (TERSCHELLING)
Schouwen-Duiveland,191.17140057657338,HUPSEL
Schouwen-Duiveland,210.1145222191181,LEEUWARDEN
Schouwen-Duiveland,137.48148210311246,LELYSTAD
Schouwen-Duiveland,153.6151650726818,MAASTRICHT
Schouwen-Duiveland,174.0015863385249,MARKNESSE
Schouwen-Duiveland,274.64710363358,NIEUW BEERTA
Schouwen-Duiveland,45.75898940197292,ROTTERDAM
Schouwen-Duiveland,90.64187444919025,SCHIPHOL
Schouwen-Duiveland,166.2758133520552,STAVOREN
Schouwen-Duiveland,212.29677928096632,TWENTHE
Schouwen-Duiveland,60.367389330785166,VOORSCHOTEN
Schouwen-Duiveland,36.89435676208977,VLISSINGEN
Schouwen-Duiveland,121.65513508678575,VOLKEL
Schouwen-Duiveland,51.9971353060193,WESTDORPE
Aa en Hunze,172.21614779551786,ARCEN
Aa en Hunze,124.10395096823069,BERKHOUT
Aa en Hunze,168.07837828220025,CABAUW
Aa en Hunze,120.85825610635015,DEELEN
Aa en Hunze,145.5104803440493,DE BILT
Aa en Hunze,130.39349807787397,DE KOOY
Aa en Hunze,15.328114898722943,EELDE
Aa en Hunze,196.38026951092968,EINDHOVEN
Aa en Hunze,201.66006038326813,GILZE-RIJEN
Aa en Hunze,166.98871150919044,HERWIJNEN
Aa en Hunze,30.751928413748498,HOOGEVEEN
Aa en Hunze,100.87196462714955,HOORN (TERSCHELLING)
Aa en Hunze,105.06604109343186,HUPSEL
Aa en Hunze,68.75617035859746,LEEUWARDEN
Aa en Hunze,101.69892946084093,LELYSTAD
Aa en Hunze,243.39153729507953,MAASTRICHT
Aa en Hunze,65.59765026253858,MARKNESSE
Aa en Hunze,35.477831994497976,NIEUW BEERTA
Aa en Hunze,193.47645755981472,ROTTERDAM
Aa en Hunze,151.54062864115085,SCHIPHOL
Aa en Hunze,90.47757219810616,STAVOREN
Aa en Hunze,83.01796135563318,TWENTHE
Aa en Hunze,182.4481460559274,VOORSCHOTEN
Aa en Hunze,275.6590608688662,VLISSINGEN
Aa en Hunze,165.58723294311548,VOLKEL
Aa en Hunze,278.8456943628601,WESTDORPE
Borger-Odoorn,163.66218138423818,ARCEN
Borger-Odoorn,131.93501134960837,BERKHOUT
Borger-Odoorn,169.16885628970655,CABAUW
Borger-Odoorn,117.01480508340555,DEELEN
Borger-Odoorn,146.5219360824243,DE BILT
Borger-Odoorn,141.57376543231734,DE KOOY
Borger-Odoorn,31.571994982303814,EELDE
Borger-Odoorn,192.04339588293053,EINDHOVEN
Borger-Odoorn,199.96737160202852,GILZE-RIJEN
Borger-Odoorn,166.18503533828363,HERWIJNEN
Borger-Odoorn,27.293579228662793,HOOGEVEEN
Borger-Odoorn,116.29659162024153,HOORN (TERSCHELLING)
Borger-Odoorn,94.50123415050196,HUPSEL
Borger-Odoorn,83.78642503433198,LEEUWARDEN
Borger-Odoorn,104.97925827710185,LELYSTAD
Borger-Odoorn,235.6483597478869,MAASTRICHT
Borger-Odoorn,70.98648222100233,MARKNESSE
Borger-Odoorn,36.75668301440996,NIEUW BEERTA
Borger-Odoorn,196.33916687589775,ROTTERDAM
Borger-Odoorn,156.32265690003214,SCHIPHOL
Borger-Odoorn,101.03572176444752,STAVOREN
Borger-Odoorn,70.40861088587725,TWENTHE
Borger-Odoorn,186.74375092178195,VOORSCHOTEN
Borger-Odoorn,277.8105832174248,VLISSINGEN
Borger-Odoorn,160.44348700611886,VOLKEL
Borger-Odoorn,279.2252696683526,WESTDORPE
Cuijk,34.41054216426883,ARCEN
Cuijk,118.7976467218273,BERKHOUT
Cuijk,69.66340523249556,CABAUW
Cuijk,37.216935755254426,DEELEN
Cuijk,62.631858677255316,DE BILT
Cuijk,152.86499168634333,DE KOOY
Cuijk,163.87536736593017,EELDE
Cuijk,44.72409980427339,EINDHOVEN
Cuijk,65.86525268193012,GILZE-RIJEN
Cuijk,51.18366787615065,HERWIJNEN
Cuijk,124.54165136378143,HOOGEVEEN
Cuijk,189.03061156421967,HOORN (TERSCHELLING)
Cuijk,67.44219457249359,HUPSEL
Cuijk,167.3119987970588,LEEUWARDEN
Cuijk,85.06369147038646,LELYSTAD
Cuijk,90.97856220273383,MAASTRICHT
Cuijk,109.21331045612665,MARKNESSE
Cuijk,186.20071095152585,NIEUW BEERTA
Cuijk,100.58694940963083,ROTTERDAM
Cuijk,98.6744755933342,SCHIPHOL
Cuijk,134.75616348109008,STAVOREN
Cuijk,94.06608355704545,TWENTHE
Cuijk,108.0533707925637,VOORSCHOTEN
Cuijk,159.573503518379,VLISSINGEN
Cuijk,12.33049188665501,VOLKEL
Cuijk,149.04766720167308,WESTDORPE
Landerd,43.931224843099166,ARCEN
Landerd,113.16045331860937,BERKHOUT
Landerd,58.499505943781415,CABAUW
Landerd,39.72211494083484,DEELEN
Landerd,54.15081105712425,DE BILT
Landerd,147.45134608239724,DE KOOY
Landerd,168.08068620270024,EELDE
Landerd,36.40079225494877,EINDHOVEN
Landerd,53.893729926357516,GILZE-RIJEN
Landerd,39.512233171462995,HERWIJNEN
Landerd,129.97357686652046,HOOGEVEEN
Landerd,187.26931198899277,HOORN (TERSCHELLING)
Landerd,77.98470208284603,HUPSEL
Landerd,167.33447557524659,LEEUWARDEN
Landerd,82.68005551774725,LELYSTAD
Landerd,90.87980123976993,MAASTRICHT
Landerd,110.24784346857945,MARKNESSE
Landerd,192.37241730787062,NIEUW BEERTA
Landerd,88.69004167461391,ROTTERDAM
Landerd,89.95622359039623,SCHIPHOL
Landerd,132.45113200425328,STAVOREN
Landerd,103.80990613870881,TWENTHE
Landerd,97.05093251323663,VOORSCHOTEN
Landerd,147.31627984424324,VLISSINGEN
Landerd,7.272382724803503,VOLKEL
Landerd,137.45246316784278,WESTDORPE
De Wolden,134.38909209230442,ARCEN
De Wolden,94.61652603731656,BERKHOUT
De Wolden,127.91537481920419,CABAUW
De Wolden,79.46802064395986,DEELEN
De Wolden,105.2648975535354,DE BILT
De Wolden,110.38176467429065,DE KOOY
De Wolden,49.280418257635596,EELDE
De Wolden,154.9730122470567,EINDHOVEN
De Wolden,160.14407277105988,GILZE-RIJEN
De Wolden,125.71674670229056,HERWIJNEN
De Wolden,14.539137579253705,HOOGEVEEN
De Wolden,103.32062395188795,HOORN (TERSCHELLING)
De Wolden,72.8866879085515,HUPSEL
De Wolden,71.69510846879167,LEEUWARDEN
De Wolden,63.92454810628731,LELYSTAD
De Wolden,204.11818360165506,MAASTRICHT
De Wolden,32.89653372589664,MARKNESSE
De Wolden,75.84764286795372,NIEUW BEERTA
De Wolden,154.99603691345953,ROTTERDAM
De Wolden,115.71303366894735,SCHIPHOL
De Wolden,70.32623419582285,STAVOREN
De Wolden,59.04330497101923,TWENTHE
De Wolden,145.79254441618951,VOORSCHOTEN
De Wolden,236.44514500423924,VLISSINGEN
De Wolden,124.59358278491308,VOLKEL
De Wolden,238.25547956601858,WESTDORPE
Noord-Beveland,168.3996031183997,ARCEN
Noord-Beveland,144.73510630054832,BERKHOUT
Noord-Beveland,90.85933472059511,CABAUW
Noord-Beveland,154.34080974640017,DEELEN
Noord-Beveland,113.152485795878,DE BILT
Noord-Beveland,165.4423588413409,DE KOOY
Noord-Beveland,257.69530531279077,EELDE
Noord-Beveland,112.20805519418865,EINDHOVEN
Noord-Beveland,80.63694985340246,GILZE-RIJEN
Noord-Beveland,99.972320556215,HERWIJNEN
Noord-Beveland,231.92549667083276,HOOGEVEEN
Noord-Beveland,228.5845998129133,HOORN (TERSCHELLING)
Noord-Beveland,206.25945846134104,HUPSEL
Noord-Beveland,227.52033405684028,LEEUWARDEN
Noord-Beveland,154.96363517230304,LELYSTAD
Noord-Beveland,157.62123810153327,MAASTRICHT
Noord-Beveland,191.54226727601525,MARKNESSE
Noord-Beveland,292.1153247036058,NIEUW BEERTA
Noord-Beveland,63.32040752385067,ROTTERDAM
Noord-Beveland,108.19544460636904,SCHIPHOL
Noord-Beveland,183.70791566964456,STAVOREN
Noord-Beveland,228.09940149822688,TWENTHE
Noord-Beveland,77.75035141063314,VOORSCHOTEN
Noord-Beveland,19.316919889819296,VLISSINGEN
Noord-Beveland,134.2633123723633,VOLKEL
Noord-Beveland,39.41036408095775,WESTDORPE
Wijdemeren,112.49959911222217,ARCEN
Wijdemeren,45.87597347455835,BERKHOUT
Wijdemeren,31.507505769075653,CABAUW
Wijdemeren,57.79013239086045,DEELEN
Wijdemeren,16.619627823999434,DE BILT
Wijdemeren,79.59692663548878,DE KOOY
Wijdemeren,141.8272904709968,EELDE
Wijdemeren,89.74121306741618,EINDHOVEN
Wijdemeren,75.27215581117761,GILZE-RIJEN
Wijdemeren,42.237348413387394,HERWIJNEN
Wijdemeren,116.36906440131389,HOOGEVEEN
Wijdemeren,129.81826140325254,HOORN (TERSCHELLING)
Wijdemeren,109.43676549883573,HUPSEL
Wijdemeren,118.86006158475972,LEEUWARDEN
Wijdemeren,38.7398017101715,LELYSTAD
Wijdemeren,155.36784522918126,MAASTRICHT
Wijdemeren,75.49219584465796,MARKNESSE
Wijdemeren,175.89009715039788,NIEUW BEERTA
Wijdemeren,53.1299797353955,ROTTERDAM
Wijdemeren,21.858747370304258,SCHIPHOL
Wijdemeren,76.41598169983794,STAVOREN
Wijdemeren,123.63874430086034,TWENTHE
Wijdemeren,45.332808069951774,VOORSCHOTEN
Wijdemeren,135.25805126680575,VLISSINGEN
Wijdemeren,77.32468497012391,VOLKEL
Wijdemeren,140.52975975451858,WESTDORPE
Noordenveld,180.79556738323015,ARCEN
Noordenveld,112.23021062172548,BERKHOUT
Noordenveld,164.22186427786446,CABAUW
Noordenveld,124.24651304769178,DEELEN
Noordenveld,142.11672170126354,DE BILT
Noordenveld,114.10739770892489,DE KOOY
Noordenveld,8.909540043488743,EELDE
Noordenveld,199.2000178253415,EINDHOVEN
Noordenveld,201.0008075182653,GILZE-RIJEN
Noordenveld,165.58914381734328,HERWIJNEN
Noordenveld,41.44897314541033,HOOGEVEEN
Noordenveld,80.0435946481385,HOORN (TERSCHELLING)
Noordenveld,117.2383526074493,HUPSEL
Noordenveld,48.41184815738232,LEEUWARDEN
Noordenveld,96.48905034179523,LELYSTAD
Noordenveld,250.34511765690618,MAASTRICHT
Noordenveld,59.571053679932035,MARKNESSE
Noordenveld,47.49013552960096,NIEUW BEERTA
Noordenveld,187.0469992791419,ROTTERDAM
Noordenveld,143.16465539749595,SCHIPHOL
Noordenveld,75.71476172101512,STAVOREN
Noordenveld,98.1828546019092,TWENTHE
Noordenveld,174.30340725939288,VOORSCHOTEN
Noordenveld,269.5598801925835,VLISSINGEN
Noordenveld,169.80805785376086,VOLKEL
Noordenveld,274.98209113825106,WESTDORPE
Twenterand,109.19664910600581,ARCEN
Twenterand,111.619330106371,BERKHOUT
Twenterand,125.76060932147479,CABAUW
Twenterand,65.75355643856294,DEELEN
Twenterand,103.9372209769251,DE BILT
Twenterand,133.62772316314184,DE KOOY
Twenterand,75.28844724339586,EELDE
Twenterand,138.9397779660586,EINDHOVEN
Twenterand,150.27497867301895,GILZE-RIJEN
Twenterand,118.77309037644146,HERWIJNEN
Twenterand,33.57893170907135,HOOGEVEEN
Twenterand,134.37667562424775,HOORN (TERSCHELLING)
Twenterand,42.450401045794145,HUPSEL
Twenterand,103.24210262579507,LEEUWARDEN
Twenterand,72.94045816939663,LELYSTAD
Twenterand,180.97969232696192,MAASTRICHT
Twenterand,55.54671123392772,MARKNESSE
Twenterand,91.27382827480628,NIEUW BEERTA
Twenterand,156.35691133920042,ROTTERDAM
Twenterand,123.60681531794013,SCHIPHOL
Twenterand,95.85529657126669,STAVOREN
Twenterand,28.09746147591082,TWENTHE
Twenterand,151.00401758541136,VOORSCHOTEN
Twenterand,234.50383732994362,VLISSINGEN
Twenterand,106.80893029161975,VOLKEL
Twenterand,232.2583206608541,WESTDORPE
Westerveld,147.9395161886068,ARCEN
Westerveld,92.29369072643603,BERKHOUT
Westerveld,134.0415350195712,CABAUW
Westerveld,90.70205431858155,DEELEN
Westerveld,111.5409558535302,DE BILT
Westerveld,103.71724574411256,DE KOOY
Westerveld,38.020289921665615,EELDE
Westerveld,165.81545745909798,EINDHOVEN
Westerveld,168.81498278070785,GILZE-RIJEN
Westerveld,133.73833450371055,HERWIJNEN
Westerveld,19.567403970235002,HOOGEVEEN
Westerveld,90.32564127433679,HOORN (TERSCHELLING)
Westerveld,87.40081192230127,HUPSEL
Westerveld,58.12009372960203,LEEUWARDEN
Westerveld,67.44911909621966,LELYSTAD
Westerveld,216.92511775066777,MAASTRICHT
Westerveld,31.720784399363016,MARKNESSE
Westerveld,69.71906068807478,NIEUW BEERTA
Westerveld,159.23145942329566,ROTTERDAM
Westerveld,117.6498353037836,SCHIPHOL
